,id,ph_gender,car_model,replace_value,area_code,accident_type,days_to_expiry,fraud_prob,fraudulent,time
5801,14472,1,E,0,E,F,0,0.83,1,16/08/2020 14:17
5802,14471,0,B,1,J,D,0,0.64,1,16/08/2020 14:17
5803,14470,0,D,0,B,D,0,0.63,1,16/08/2020 14:17
5804,14469,0,A,0,H,F,0,0.77,1,16/08/2020 14:17
5805,14468,0,A,0,G,D,1,0.55,0,16/08/2020 14:17
5806,14467,1,A,0,D,F,0,0.73,1,16/08/2020 14:17
5807,14466,1,C,0,D,T,0,0.76,1,16/08/2020 14:17
5808,14465,1,B,0,A,F,1,0.65,1,16/08/2020 14:17
5809,14464,0,E,0,C,T,1,0.78,1,16/08/2020 14:17
5810,14463,0,D,1,D,F,1,0.65,1,16/08/2020 14:17
5811,14462,0,D,0,F,D,0,0.63,1,16/08/2020 14:17
5812,14461,1,B,0,C,D,1,0.55,0,16/08/2020 14:17
5813,14460,1,A,0,B,F,1,0.65,1,16/08/2020 14:17
5814,14459,1,E,0,I,F,1,0.75,1,16/08/2020 14:17
5815,14458,1,E,0,H,F,1,0.79,1,16/08/2020 14:17
5816,14457,0,B,0,A,T,1,0.68,1,16/08/2020 14:17
5817,14456,1,B,0,C,D,1,0.55,0,16/08/2020 14:17
5818,14455,1,B,0,H,F,0,0.77,1,16/08/2020 14:17
5819,14454,1,B,0,H,D,1,0.59,0,16/08/2020 14:17
5820,14453,0,A,0,G,D,1,0.55,0,16/08/2020 14:17
5821,14452,0,B,0,I,T,1,0.68,1,16/08/2020 14:17
5822,14451,1,E,1,G,T,1,0.78,1,16/08/2020 14:17
5823,14450,0,D,0,C,D,1,0.55,0,16/08/2020 14:17
5824,14449,0,C,0,D,F,1,0.65,1,16/08/2020 14:17
5825,14448,1,E,0,F,T,0,0.86,1,16/08/2020 14:17
5826,14447,0,E,0,I,T,1,0.78,1,16/08/2020 14:17
5827,14446,0,D,0,A,D,1,0.55,0,16/08/2020 14:17
5828,14445,0,C,0,A,D,0,0.63,1,16/08/2020 14:17
5829,14444,0,D,0,J,F,1,0.66,1,16/08/2020 14:17
5830,14443,1,E,0,F,D,0,0.73,1,16/08/2020 14:17
5831,14442,1,A,0,I,T,1,0.68,1,16/08/2020 14:17
5832,14441,1,D,0,F,F,1,0.65,1,16/08/2020 14:17
5833,14440,1,C,0,D,F,0,0.73,1,16/08/2020 14:17
5834,14439,0,A,0,I,D,1,0.55,0,16/08/2020 14:17
5835,14438,1,A,0,D,T,1,0.68,1,16/08/2020 14:17
5836,14437,1,E,1,I,F,0,0.83,1,16/08/2020 14:17
5837,14436,0,D,0,J,D,1,0.56,0,16/08/2020 14:17
5838,14435,1,D,0,B,D,0,0.63,1,16/08/2020 14:17
5839,14434,1,E,0,A,D,0,0.73,1,16/08/2020 14:17
5840,14433,0,E,0,E,T,1,0.78,1,16/08/2020 14:17
5841,14432,1,C,0,H,F,1,0.69,1,16/08/2020 14:17
5842,14431,0,A,1,B,D,0,0.63,1,16/08/2020 14:17
5843,14430,0,D,0,B,F,0,0.73,1,16/08/2020 14:17
5844,14429,0,D,0,H,F,0,0.77,1,16/08/2020 14:17
5845,14428,1,B,1,J,F,0,0.74,1,16/08/2020 14:17
5846,14427,1,E,0,G,T,1,0.78,1,16/08/2020 14:17
5847,14426,0,E,1,I,T,0,0.86,1,16/08/2020 14:17
5848,14425,1,E,0,C,F,1,0.75,1,16/08/2020 14:17
5849,14424,1,A,0,B,D,1,0.55,0,16/08/2020 14:17
5850,14423,1,B,0,G,F,1,0.65,1,16/08/2020 14:17
5851,14422,1,B,0,H,D,0,0.67,1,16/08/2020 14:17
5852,14421,1,D,0,A,F,1,0.65,1,16/08/2020 14:17
5853,14420,1,A,0,D,T,0,0.76,1,16/08/2020 14:17
5854,14419,0,C,0,J,D,1,0.56,0,16/08/2020 14:17
5855,14418,1,C,0,G,T,0,0.76,1,16/08/2020 14:17
5856,14417,1,A,0,B,F,1,0.65,1,16/08/2020 14:17
5857,14416,1,C,0,I,D,1,0.55,0,16/08/2020 14:17
5858,14415,1,C,0,A,T,0,0.76,1,16/08/2020 14:17
5859,14414,0,D,0,C,T,1,0.68,1,16/08/2020 14:17
5860,14413,1,B,1,C,T,0,0.76,1,16/08/2020 14:17
5861,14412,1,D,0,E,D,0,0.63,1,16/08/2020 14:17
5862,14411,1,D,0,D,D,1,0.55,0,16/08/2020 14:17
5863,14410,1,A,0,F,F,0,0.73,1,16/08/2020 14:17
5864,14409,1,E,0,H,T,1,0.82,1,16/08/2020 14:17
5865,14408,1,E,0,H,T,1,0.82,1,16/08/2020 14:17
5866,14407,0,A,0,H,D,1,0.59,0,16/08/2020 14:17
5867,14406,0,C,0,J,T,1,0.69,1,16/08/2020 14:17
5868,14405,0,E,0,I,F,1,0.75,1,16/08/2020 14:17
5869,14404,1,A,0,C,T,0,0.76,1,16/08/2020 14:17
5870,14403,1,E,0,B,D,1,0.65,1,16/08/2020 14:17
5871,14402,0,D,0,I,T,1,0.68,1,16/08/2020 14:17
5872,14401,1,D,0,F,D,1,0.55,0,16/08/2020 14:17
5873,14400,0,B,0,C,F,1,0.65,1,16/08/2020 14:17
5874,14399,0,B,0,C,F,1,0.65,1,16/08/2020 14:17
5875,14398,0,A,0,H,F,1,0.69,1,16/08/2020 14:17
5876,14397,1,D,0,F,F,1,0.65,1,16/08/2020 14:17
5877,14396,0,B,0,I,F,0,0.73,1,16/08/2020 14:17
5878,14395,0,C,0,J,T,1,0.69,1,16/08/2020 14:17
5879,14394,0,A,0,B,D,0,0.63,1,16/08/2020 14:17
5880,14393,0,D,0,J,F,0,0.74,1,16/08/2020 14:17
5881,14392,0,B,0,B,T,1,0.68,1,16/08/2020 14:17
5882,14391,1,D,0,C,T,0,0.76,1,16/08/2020 14:17
5883,14390,0,C,0,J,T,1,0.69,1,16/08/2020 14:17
5884,14389,1,A,0,I,F,1,0.65,1,16/08/2020 14:17
5885,14388,0,D,0,F,D,1,0.55,0,16/08/2020 14:17
5886,14387,1,E,0,F,F,1,0.75,1,16/08/2020 14:17
5887,14386,1,D,0,E,F,1,0.65,1,16/08/2020 14:17
5888,14385,1,E,0,H,D,0,0.77,1,16/08/2020 14:17
5889,14384,1,C,0,C,T,1,0.68,1,16/08/2020 14:17
5890,14383,0,D,0,A,F,1,0.65,1,16/08/2020 14:17
5891,14382,0,A,0,G,F,1,0.65,1,16/08/2020 14:17
5892,14381,1,E,0,F,F,0,0.83,1,16/08/2020 14:17
5893,14380,0,B,0,C,F,1,0.65,1,16/08/2020 14:17
5894,14379,1,C,0,C,F,0,0.73,1,16/08/2020 14:17
5895,14378,0,A,0,D,D,0,0.63,1,16/08/2020 14:17
5896,14377,0,C,1,C,D,1,0.55,0,16/08/2020 14:17
5897,14376,0,D,0,E,T,1,0.68,1,16/08/2020 14:17
5898,14375,0,A,0,I,T,0,0.76,1,16/08/2020 14:17
5899,14374,0,A,0,A,D,1,0.55,0,16/08/2020 14:17
5900,14373,0,D,0,C,D,0,0.63,1,16/08/2020 14:17
5901,14372,0,E,0,J,T,1,0.79,1,16/08/2020 14:17
5902,14371,1,E,0,F,F,0,0.83,1,16/08/2020 14:17
5903,14370,1,D,0,C,T,1,0.68,1,16/08/2020 14:17
5904,14369,1,A,0,H,F,1,0.69,1,16/08/2020 14:17
5905,14368,1,B,0,H,D,1,0.59,0,16/08/2020 14:17
5906,14367,0,C,0,F,D,1,0.55,0,16/08/2020 14:17
5907,14366,0,E,0,C,F,1,0.75,1,16/08/2020 14:17
5908,14365,1,A,0,H,D,1,0.59,0,16/08/2020 14:17
5909,14364,1,A,0,I,D,1,0.55,0,16/08/2020 14:17
5910,14363,0,E,0,H,T,1,0.82,1,16/08/2020 14:17
5911,14362,0,C,0,G,D,1,0.55,0,16/08/2020 14:17
5912,14361,0,A,1,H,T,1,0.72,1,16/08/2020 14:17
5913,14360,1,D,0,A,F,0,0.73,1,16/08/2020 14:17
5914,14359,1,A,0,D,T,1,0.68,1,16/08/2020 14:17
5915,14358,0,A,0,D,F,1,0.65,1,16/08/2020 14:17
5916,14357,1,C,0,B,F,1,0.65,1,16/08/2020 14:17
5917,14356,0,E,0,C,D,1,0.65,1,16/08/2020 14:17
5918,14355,1,E,0,J,F,1,0.76,1,16/08/2020 14:17
5919,14354,0,B,0,E,T,1,0.68,1,16/08/2020 14:17
5920,14353,1,E,0,H,F,1,0.79,1,16/08/2020 14:17
5921,14352,1,A,0,F,T,1,0.68,1,16/08/2020 14:17
5922,14351,0,D,1,C,D,1,0.55,0,16/08/2020 14:17
5923,14350,0,B,0,I,D,1,0.55,0,16/08/2020 14:17
5924,14349,0,C,0,F,D,1,0.55,0,16/08/2020 14:17
5925,14348,0,B,0,J,T,0,0.77,1,16/08/2020 14:17
5926,14347,0,A,0,D,F,1,0.65,1,16/08/2020 14:17
5927,14346,1,E,1,A,D,1,0.65,1,16/08/2020 14:17
5928,14345,0,E,0,E,F,0,0.83,1,16/08/2020 14:17
5929,14344,1,A,0,D,T,1,0.68,1,16/08/2020 14:17
5930,14343,1,D,0,B,T,1,0.68,1,16/08/2020 14:17
5931,14342,0,C,0,F,D,1,0.55,0,16/08/2020 14:17
5932,14341,1,B,0,A,F,1,0.65,1,16/08/2020 14:17
5933,14340,0,C,0,B,F,1,0.65,1,16/08/2020 14:17
5934,14339,0,E,0,J,D,1,0.66,1,16/08/2020 14:17
5935,14338,0,B,0,C,F,0,0.73,1,16/08/2020 14:17
5936,14337,1,D,0,C,D,1,0.55,0,16/08/2020 14:17
5937,14336,1,C,0,H,D,1,0.59,0,16/08/2020 14:17
5938,14335,1,E,0,H,T,1,0.82,1,16/08/2020 14:17
5939,14334,0,D,0,A,D,0,0.63,1,16/08/2020 14:17
5940,14333,1,E,0,E,D,1,0.65,1,16/08/2020 14:17
5941,14332,0,B,0,I,T,1,0.68,1,16/08/2020 14:17
5942,14331,0,D,1,E,F,1,0.65,1,16/08/2020 14:17
5943,14330,1,B,0,B,T,1,0.68,1,16/08/2020 14:17
5944,14329,1,D,1,I,F,1,0.65,1,16/08/2020 14:17
5945,14328,0,C,0,B,T,1,0.68,1,16/08/2020 14:17
5946,14327,0,D,0,D,F,1,0.65,1,16/08/2020 14:17
5947,14326,1,B,0,J,F,0,0.74,1,16/08/2020 14:17
5948,14325,1,C,0,G,F,1,0.65,1,16/08/2020 14:17
5949,14324,0,A,0,D,D,0,0.63,1,16/08/2020 14:17
5950,14323,0,E,1,A,T,1,0.78,1,16/08/2020 14:17
5951,14322,1,A,0,C,D,1,0.55,0,16/08/2020 14:17
5952,14321,0,D,0,G,D,0,0.63,1,16/08/2020 14:17
5953,14320,0,C,0,I,F,1,0.65,1,16/08/2020 14:17
5954,14319,1,C,0,E,D,1,0.55,0,16/08/2020 14:17
5955,14318,1,D,0,E,F,1,0.65,1,16/08/2020 14:17
5956,14317,0,E,0,A,T,0,0.86,1,16/08/2020 14:17
5957,14316,1,C,0,F,F,1,0.65,1,16/08/2020 14:17
5958,14315,1,D,0,D,F,1,0.65,1,16/08/2020 14:17
5959,14314,0,A,0,B,F,1,0.65,1,16/08/2020 14:17
5960,14313,1,C,0,J,F,1,0.66,1,16/08/2020 14:17
5961,14312,1,E,0,J,T,1,0.79,1,16/08/2020 14:17
5962,14311,1,E,0,J,T,1,0.79,1,16/08/2020 14:17
5963,14310,1,A,0,H,T,1,0.72,1,16/08/2020 14:17
5964,14309,0,D,0,D,T,1,0.68,1,16/08/2020 14:17
5965,14308,1,B,0,J,D,1,0.56,0,16/08/2020 14:17
5966,14307,0,A,0,I,T,1,0.68,1,16/08/2020 14:17
5967,14306,0,E,0,E,D,1,0.65,1,16/08/2020 14:17
5968,14305,0,C,0,I,T,1,0.68,1,16/08/2020 14:17
5969,14304,1,D,0,E,D,1,0.55,0,16/08/2020 14:17
5970,14303,0,B,1,J,D,1,0.56,0,16/08/2020 14:17
5971,14302,1,A,0,A,F,1,0.65,1,16/08/2020 14:17
5972,14301,0,B,1,D,D,1,0.55,0,16/08/2020 14:17
5973,14300,0,B,0,E,F,0,0.73,1,16/08/2020 14:17
5974,14299,1,A,0,F,D,0,0.63,1,16/08/2020 14:17
5975,14298,1,C,0,B,F,0,0.73,1,16/08/2020 14:17
5976,14297,1,E,0,D,T,1,0.78,1,16/08/2020 14:17
5977,14296,0,E,0,G,F,0,0.83,1,16/08/2020 14:17
5978,14295,1,E,0,E,D,1,0.65,1,16/08/2020 14:17
5979,14294,0,B,0,J,F,1,0.66,1,16/08/2020 14:17
5980,14293,0,E,0,A,T,1,0.78,1,16/08/2020 14:17
5981,14292,1,C,0,G,F,0,0.73,1,16/08/2020 14:17
5982,14291,1,A,0,J,D,1,0.56,0,16/08/2020 14:17
5983,14290,1,A,1,B,D,1,0.55,0,16/08/2020 14:17
5984,14289,0,D,0,H,F,1,0.69,1,16/08/2020 14:17
5985,14288,1,D,0,F,T,1,0.68,1,16/08/2020 14:17
5986,14287,1,C,1,C,F,1,0.65,1,16/08/2020 14:17
5987,14286,0,B,0,H,F,1,0.69,1,16/08/2020 14:17
5988,14285,1,D,0,A,D,0,0.63,1,16/08/2020 14:17
5989,14284,1,C,0,H,D,0,0.67,1,16/08/2020 14:17
5990,14283,0,C,0,E,F,0,0.73,1,16/08/2020 14:17
5991,14282,0,C,0,I,D,1,0.55,0,16/08/2020 14:17
5992,14281,1,C,0,J,F,1,0.66,1,16/08/2020 14:17
5993,14280,0,D,0,A,D,1,0.55,0,16/08/2020 14:17
5994,14279,0,E,0,J,F,1,0.76,1,16/08/2020 14:17
5995,14278,0,D,0,A,T,1,0.68,1,16/08/2020 14:17
5996,14277,0,C,0,H,D,1,0.59,0,16/08/2020 14:17
5997,14276,0,D,0,F,F,1,0.65,1,16/08/2020 14:17
5998,14275,0,B,0,H,F,0,0.77,1,16/08/2020 14:17
5999,14274,0,D,0,I,D,0,0.63,1,16/08/2020 14:17
6000,14273,1,A,1,F,T,0,0.76,1,16/08/2020 14:17
6001,14272,1,C,0,F,T,0,0.76,1,16/08/2020 14:17
6002,14271,1,B,0,F,F,1,0.65,1,16/08/2020 14:17
6003,14270,1,A,0,H,F,1,0.69,1,16/08/2020 14:17
6004,14269,1,E,0,C,D,1,0.65,1,16/08/2020 14:17
6005,14268,0,A,0,I,T,1,0.68,1,16/08/2020 14:17
6006,14267,0,C,0,E,F,1,0.65,1,16/08/2020 14:17
6007,14266,1,A,0,F,T,1,0.68,1,16/08/2020 14:17
6008,14265,0,E,0,F,T,0,0.86,1,16/08/2020 14:17
6009,14264,0,B,0,F,D,1,0.55,0,16/08/2020 14:17
6010,14263,1,B,0,F,T,1,0.68,1,16/08/2020 14:17
6011,14262,1,B,0,E,F,0,0.73,1,16/08/2020 14:17
6012,14261,0,D,0,H,F,1,0.69,1,16/08/2020 14:17
6013,14260,1,C,0,D,D,1,0.55,0,16/08/2020 14:17
6014,14259,0,B,0,D,F,1,0.65,1,16/08/2020 14:17
6015,14258,1,C,1,A,F,0,0.73,1,16/08/2020 14:17
6016,14257,0,C,0,I,D,0,0.63,1,16/08/2020 14:17
6017,14256,0,D,0,D,F,1,0.65,1,16/08/2020 14:17
6018,14255,0,E,0,A,F,1,0.75,1,16/08/2020 14:17
6019,14254,1,C,0,D,F,1,0.65,1,16/08/2020 14:17
6020,14253,0,C,0,A,F,1,0.65,1,16/08/2020 14:17
6021,14252,1,D,0,E,F,1,0.65,1,16/08/2020 14:17
6022,14251,0,C,0,D,F,1,0.65,1,16/08/2020 14:17
6023,14250,0,E,0,I,T,1,0.78,1,16/08/2020 14:17
6024,14249,0,E,0,D,T,0,0.86,1,16/08/2020 14:17
6025,14248,0,E,0,E,F,1,0.75,1,16/08/2020 14:17
6026,14247,1,C,1,F,F,1,0.65,1,16/08/2020 14:17
6027,14246,1,D,0,B,D,1,0.55,0,16/08/2020 14:17
6028,14245,1,D,0,D,T,1,0.68,1,16/08/2020 14:17
6029,14244,0,C,0,G,D,1,0.55,0,16/08/2020 14:17
6030,14243,0,A,0,J,D,1,0.56,0,16/08/2020 14:17
6031,14242,0,C,0,B,F,0,0.73,1,16/08/2020 14:17
6032,14241,1,A,0,E,D,1,0.55,0,16/08/2020 14:17
6033,14240,0,E,0,F,D,1,0.65,1,16/08/2020 14:17
6034,14239,1,C,0,F,T,0,0.76,1,16/08/2020 14:17
6035,14238,1,E,0,J,T,1,0.79,1,16/08/2020 14:17
6036,14237,1,E,0,C,D,1,0.65,1,16/08/2020 14:17
6037,14236,0,E,0,D,D,1,0.65,1,16/08/2020 14:17
6038,14235,1,C,0,I,T,1,0.68,1,16/08/2020 14:17
6039,14234,0,C,0,F,T,1,0.68,1,16/08/2020 14:17
6040,14233,0,E,0,A,F,1,0.75,1,16/08/2020 14:17
6041,14232,1,A,0,C,D,0,0.63,1,16/08/2020 14:17
6042,14231,1,D,0,D,T,1,0.68,1,16/08/2020 14:17
6043,14230,1,D,0,D,T,1,0.68,1,16/08/2020 14:17
6044,14229,0,D,0,J,T,1,0.69,1,16/08/2020 14:17
6045,14228,0,C,0,G,D,0,0.63,1,16/08/2020 14:17
6046,14227,0,E,0,J,D,0,0.74,1,16/08/2020 14:17
6047,14226,1,C,0,D,T,1,0.68,1,16/08/2020 14:17
6048,14225,1,C,0,H,D,0,0.67,1,16/08/2020 14:17
6049,14224,1,D,0,C,F,0,0.73,1,16/08/2020 14:17
6050,14223,0,C,0,C,D,1,0.55,0,16/08/2020 14:17
6051,14222,1,C,0,A,D,1,0.55,0,16/08/2020 14:17
6052,14221,0,B,0,F,D,1,0.55,0,16/08/2020 14:17
6053,14220,0,A,0,E,F,0,0.73,1,16/08/2020 14:17
6054,14219,0,C,0,H,D,1,0.59,0,16/08/2020 14:17
6055,14218,0,E,0,C,T,1,0.78,1,16/08/2020 14:17
6056,14217,0,D,1,F,T,1,0.68,1,16/08/2020 14:17
6057,14216,1,C,0,J,T,0,0.77,1,16/08/2020 14:17
6058,14215,0,D,0,I,F,1,0.65,1,16/08/2020 14:17
6059,14214,1,D,0,F,D,1,0.55,0,16/08/2020 14:17
6060,14213,0,D,0,E,D,1,0.55,0,16/08/2020 14:17
6061,14212,1,D,0,C,T,0,0.76,1,16/08/2020 14:17
6062,14211,1,A,0,C,D,1,0.55,0,16/08/2020 14:17
6063,14210,0,E,0,D,T,1,0.78,1,16/08/2020 14:17
6064,14209,0,B,0,E,F,0,0.73,1,16/08/2020 14:17
6065,14208,1,E,0,J,T,0,0.87,1,16/08/2020 14:17
6066,14207,1,B,0,J,D,1,0.56,0,16/08/2020 14:17
6067,14206,0,A,0,E,F,1,0.65,1,16/08/2020 14:17
6068,14205,1,B,0,I,T,1,0.68,1,16/08/2020 14:17
6069,14204,1,A,0,C,D,1,0.55,0,16/08/2020 14:17
6070,14203,1,D,0,I,D,1,0.55,0,16/08/2020 14:17
6071,14202,1,E,0,I,F,1,0.75,1,16/08/2020 14:17
6072,14201,1,E,0,C,D,1,0.65,1,16/08/2020 14:17
6073,14200,1,B,0,B,D,0,0.63,1,16/08/2020 14:17
6074,14199,1,A,0,D,D,1,0.55,0,16/08/2020 14:17
6075,14198,1,D,0,A,T,1,0.68,1,16/08/2020 14:17
6076,14197,0,E,1,I,D,0,0.73,1,16/08/2020 14:17
6077,14196,0,D,0,E,T,0,0.76,1,16/08/2020 14:17
6078,14195,1,E,0,A,T,1,0.78,1,16/08/2020 14:17
6079,14194,1,B,0,J,T,1,0.69,1,16/08/2020 14:17
6080,14193,1,B,0,B,F,1,0.65,1,16/08/2020 14:17
6081,14192,0,E,1,F,F,1,0.75,1,16/08/2020 14:17
6082,14191,1,C,0,H,F,0,0.77,1,16/08/2020 14:17
6083,14190,1,D,0,A,F,0,0.73,1,16/08/2020 14:17
6084,14189,1,D,0,J,T,1,0.69,1,16/08/2020 14:17
6085,14188,0,A,0,H,F,1,0.69,1,16/08/2020 14:17
6086,14187,1,A,1,F,F,0,0.73,1,16/08/2020 14:17
6087,14186,0,A,1,F,D,1,0.55,0,16/08/2020 14:17
6088,14185,0,B,0,F,F,0,0.73,1,16/08/2020 14:17
6089,14184,1,C,0,A,T,1,0.68,1,16/08/2020 14:17
6090,14183,1,E,0,A,F,1,0.75,1,16/08/2020 14:17
6091,14182,1,C,0,A,T,1,0.68,1,16/08/2020 14:17
6092,14181,0,A,1,B,D,1,0.55,0,16/08/2020 14:17
6093,14180,1,D,1,A,F,0,0.73,1,16/08/2020 14:17
6094,14179,1,D,0,H,T,1,0.72,1,16/08/2020 14:17
6095,14178,1,D,0,G,T,1,0.68,1,16/08/2020 14:17
6096,14177,1,D,0,G,T,1,0.68,1,16/08/2020 14:17
6097,14176,0,B,0,A,F,0,0.73,1,16/08/2020 14:17
6098,14175,0,C,0,G,D,1,0.55,0,16/08/2020 14:17
6099,14174,1,A,0,I,T,0,0.76,1,16/08/2020 14:17
6100,14173,0,A,0,G,F,1,0.65,1,16/08/2020 14:17
6101,14172,0,D,0,H,F,1,0.69,1,16/08/2020 14:17
6102,14171,0,C,0,C,D,1,0.55,0,16/08/2020 14:17
6103,14170,0,D,0,C,F,1,0.65,1,16/08/2020 14:17
6104,14169,1,E,0,B,T,1,0.78,1,16/08/2020 14:17
6105,14168,1,D,0,F,T,1,0.68,1,16/08/2020 14:17
6106,14167,0,E,0,B,F,1,0.75,1,16/08/2020 14:17
6107,14166,1,C,0,A,T,1,0.68,1,16/08/2020 14:17
6108,14165,1,B,0,F,D,0,0.63,1,16/08/2020 14:17
6109,14164,1,A,0,A,F,1,0.65,1,16/08/2020 14:17
6110,14163,0,B,0,B,F,1,0.65,1,16/08/2020 14:17
6111,14162,1,E,0,D,T,1,0.78,1,16/08/2020 14:17
6112,14161,0,C,1,F,D,1,0.55,0,16/08/2020 14:17
6113,14160,0,B,0,A,D,1,0.55,0,16/08/2020 14:17
6114,14159,0,D,0,B,D,1,0.55,0,16/08/2020 14:17
6115,14158,1,E,0,H,T,1,0.82,1,16/08/2020 14:17
6116,14157,0,A,0,D,T,0,0.76,1,16/08/2020 14:17
6117,14156,1,B,0,G,D,1,0.55,0,16/08/2020 14:17
6118,14155,1,A,0,I,T,1,0.68,1,16/08/2020 14:17
6119,14154,0,A,0,H,T,1,0.72,1,16/08/2020 14:17
6120,14153,1,A,0,E,F,1,0.65,1,16/08/2020 14:17
6121,14152,0,A,0,F,F,0,0.73,1,16/08/2020 14:17
6122,14151,1,B,0,H,T,1,0.72,1,16/08/2020 14:17
6123,14150,1,B,0,B,F,1,0.65,1,16/08/2020 14:17
6124,14149,0,D,1,B,D,1,0.55,0,16/08/2020 14:17
6125,14148,1,C,0,J,T,1,0.69,1,16/08/2020 14:17
6126,14147,1,A,0,F,D,1,0.55,0,16/08/2020 14:17
6127,14146,0,C,0,C,T,0,0.76,1,16/08/2020 14:17
6128,14145,0,A,1,I,D,1,0.55,0,16/08/2020 14:17
6129,14144,1,E,0,A,F,0,0.83,1,16/08/2020 14:17
6130,14143,0,D,0,H,F,1,0.69,1,16/08/2020 14:17
6131,14142,0,C,0,E,F,1,0.65,1,16/08/2020 14:17
6132,14141,0,C,0,I,D,0,0.63,1,16/08/2020 14:17
6133,14140,1,E,0,B,T,0,0.86,1,16/08/2020 14:17
6134,14139,0,A,1,A,D,1,0.55,0,16/08/2020 14:17
6135,14138,1,E,0,F,T,1,0.78,1,16/08/2020 14:17
6136,14137,0,A,1,B,F,0,0.73,1,16/08/2020 14:17
6137,14136,0,C,0,A,D,1,0.55,0,16/08/2020 14:17
6138,14135,0,D,0,H,D,1,0.59,0,16/08/2020 14:17
6139,14134,1,D,0,E,F,0,0.73,1,16/08/2020 14:17
6140,14133,0,A,0,A,F,1,0.65,1,16/08/2020 14:17
6141,14132,0,C,0,A,F,1,0.65,1,16/08/2020 14:17
6142,14131,0,C,0,J,D,1,0.56,0,16/08/2020 14:17
6143,14130,0,B,0,D,D,1,0.55,0,16/08/2020 14:17
6144,14129,1,C,0,E,F,0,0.73,1,16/08/2020 14:17
6145,14128,1,A,0,I,D,1,0.55,0,16/08/2020 14:17
6146,14127,0,B,0,E,T,1,0.68,1,16/08/2020 14:17
6147,14126,0,E,0,D,T,1,0.78,1,16/08/2020 14:17
6148,14125,1,E,0,G,D,0,0.73,1,16/08/2020 14:17
6149,14124,0,D,1,H,T,1,0.72,1,16/08/2020 14:17
6150,14123,0,A,0,G,D,1,0.55,0,16/08/2020 14:17
6151,14122,0,B,0,C,F,1,0.65,1,16/08/2020 14:17
6152,14121,0,E,0,G,D,1,0.65,1,16/08/2020 14:17
6153,14120,0,C,0,C,F,0,0.73,1,16/08/2020 14:17
6154,14119,1,A,0,B,F,0,0.73,1,16/08/2020 14:17
6155,14118,1,D,0,H,F,1,0.69,1,16/08/2020 14:17
6156,14117,1,E,0,A,D,1,0.65,1,16/08/2020 14:17
6157,14116,0,E,0,I,T,0,0.86,1,16/08/2020 14:17
6158,14115,0,E,1,C,F,1,0.75,1,16/08/2020 14:17
6159,14114,1,D,0,B,F,0,0.73,1,16/08/2020 14:17
6160,14113,1,B,0,D,T,1,0.68,1,16/08/2020 14:17
6161,14112,0,D,0,E,F,1,0.65,1,16/08/2020 14:17
6162,14111,1,C,0,H,F,0,0.77,1,16/08/2020 14:17
6163,14110,1,B,0,B,T,0,0.76,1,16/08/2020 14:17
6164,14109,0,C,0,F,T,1,0.68,1,16/08/2020 14:17
6165,14108,1,D,0,J,F,1,0.66,1,16/08/2020 14:17
6166,14107,0,E,0,G,T,1,0.78,1,16/08/2020 14:17
6167,14106,1,C,0,B,D,0,0.63,1,16/08/2020 14:17
6168,14105,1,E,0,D,D,0,0.73,1,16/08/2020 14:17
6169,14104,0,A,0,F,T,0,0.76,1,16/08/2020 14:17
6170,14103,1,B,0,F,D,0,0.63,1,16/08/2020 14:17
6171,14102,0,C,0,D,F,1,0.65,1,16/08/2020 14:17
6172,14101,1,D,0,F,F,1,0.65,1,16/08/2020 14:17
6173,14100,0,D,0,G,T,1,0.68,1,16/08/2020 14:17
6174,14099,0,A,0,D,D,1,0.55,0,16/08/2020 14:17
6175,14098,0,B,0,A,D,1,0.55,0,16/08/2020 14:17
6176,14097,0,E,0,E,T,1,0.78,1,16/08/2020 14:17
6177,14096,1,B,0,I,F,1,0.65,1,16/08/2020 14:17
6178,14095,0,E,0,C,D,1,0.65,1,16/08/2020 14:17
6179,14094,1,C,0,E,F,0,0.73,1,16/08/2020 14:17
6180,14093,0,B,0,I,D,1,0.55,0,16/08/2020 14:17
6181,14092,1,D,1,G,F,1,0.65,1,16/08/2020 14:17
6182,14091,1,B,0,F,F,1,0.65,1,16/08/2020 14:17
6183,14090,0,A,0,J,F,1,0.66,1,16/08/2020 14:17
6184,14089,0,A,0,G,D,1,0.55,0,16/08/2020 14:17
6185,14088,1,D,0,G,T,0,0.76,1,16/08/2020 14:17
6186,14087,0,A,0,B,F,0,0.73,1,16/08/2020 14:17
6187,14086,1,D,0,H,D,1,0.59,0,16/08/2020 14:17
6188,14085,1,A,0,D,D,1,0.55,0,16/08/2020 14:17
6189,14084,1,B,0,J,T,0,0.77,1,16/08/2020 14:17
6190,14083,0,C,1,F,F,0,0.73,1,16/08/2020 14:17
6191,14082,0,A,0,A,D,0,0.63,1,16/08/2020 14:17
6192,14081,1,C,0,I,D,1,0.55,0,16/08/2020 14:17
6193,14080,0,D,0,E,F,1,0.65,1,16/08/2020 14:17
6194,14079,0,A,0,C,F,0,0.73,1,16/08/2020 14:17
6195,14078,0,C,0,A,F,1,0.65,1,16/08/2020 14:17
6196,14077,0,E,1,J,T,0,0.87,1,16/08/2020 14:17
6197,14076,0,E,1,I,T,1,0.78,1,16/08/2020 14:17
6198,14075,0,D,1,H,D,0,0.67,1,16/08/2020 14:17
